release_speed,spin_rate,horizontal_break,induced_vertical_break,pitch_type,pitch_type_category
96.089599609375,2061.570068359375,-2.235480308532715,15.830832481384277,Fastball,Fastball
96.2322998046875,2247.7900390625,-7.167733669281006,17.006793975830078,Fastball,Fastball
95.59860229492188,2213.43994140625,-6.703884601593018,13.351046562194824,Fastball,Fastball
96.2238998413086,2314.35009765625,0.06867080181837082,10.240467071533203,Fastball,Fastball
88.42320251464844,1466.989990234375,-5.955748081207275,3.868285655975342,Splitter,Offspeed
95.19120025634766,2139.929931640625,-4.3943071365356445,15.583494186401367,Fastball,Fastball
95.06210327148438,2348.989990234375,-6.860416889190674,15.97453498840332,Fastball,Fastball
97.25001525878906,2106.56201171875,-6.970231056213379,16.004655838012695,Fastball,Fastball
98.05490112304688,2304.139892578125,1.073286771774292,12.097712516784668,Fastball,Fastball
98.10350036621094,2300.280029296875,-6.595006942749023,13.01242733001709,Fastball,Fastball
97.76907348632812,2131.40087890625,-5.272601127624512,15.43256664276123,Fastball,Fastball
97.7007064819336,2028.334716796875,-6.623652935028076,15.421134948730469,Fastball,Fastball
100.5199966430664,2970.10009765625,-16.09552764892578,7.093530178070068,Sinker,Fastball
93.80970001220703,2198.570068359375,-14.540376663208008,3.4254817962646484,Sinker,Fastball
86.17281341552734,1103.128662109375,-8.156734466552734,1.6990044116973877,Splitter,Offspeed
95.0824966430664,2013.02001953125,-6.17779541015625,13.537370681762695,Fastball,Fastball
94.22699737548828,2023.050048828125,-12.791528701782227,9.623483657836914,Sinker,Fastball
86.68070220947266,1307.7900390625,-7.126271724700928,4.00055456161499,Splitter,Offspeed
91.42070007324219,2250.9599609375,1.3371784687042236,7.109684944152832,Cutter,Fastball
86.9083023071289,2285.260009765625,0.9228392839431763,10.534717559814453,Cutter,Fastball
96.52519989013672,2119.8798828125,-3.5672788619995117,13.887407302856445,Fastball,Fastball
88.66840362548828,1372.8299560546875,-6.460114002227783,-1.4801656007766724,Splitter,Offspeed
99.00199890136719,2235.3798828125,-4.804125785827637,14.476967811584473,Fastball,Fastball
96.99720001220703,2279.43994140625,-4.751002311706543,16.713577270507812,Fastball,Fastball
95.98560333251953,2270.340087890625,-0.7077216506004333,12.954950332641602,Fastball,Fastball
99.3738021850586,2297.159912109375,-1.4300917387008667,12.68113899230957,Fastball,Fastball
90.3511962890625,2612.409912109375,8.01417064666748,4.379787445068359,Cutter,Fastball
90.80619812011719,1433.800048828125,-7.267039775848389,-0.40683794021606445,Splitter,Offspeed
96.70950317382812,2308.989990234375,-5.147590637207031,15.843996047973633,Fastball,Fastball
88.44770050048828,1309.050048828125,4.791258811950684,3.270916700363159,Splitter,Offspeed
89.25509643554688,2425.530029296875,4.93695068359375,3.9327168464660645,Cutter,Fastball
96.0779037475586,2450.35009765625,-0.23391208052635193,8.611560821533203,Fastball,Fastball
97.48419952392578,2227.830078125,-2.5392932891845703,12.698030471801758,Fastball,Fastball
88.63330078125,1308.9300537109375,-3.7393150329589844,2.3426737785339355,Splitter,Offspeed
